,prices,dateAdded,lat,long,propertyType,numBathroom,numBedroom,numBed,numPeople,house_num,street_name,zipcodes
1238,400.0,2016-04-18,30.2795351957,-97.7535317375,Apartment,2.0,3.0,4.0,7.0,1209,Windsor Road,78703
1239,119.0,2016-04-20,30.2395794493,-97.7572127719,Apartment,1.0,0.0,1.0,4.0,2414,Forest Avenue,78704
1240,300.0,2016-04-18,30.2796210863,-97.7536292518,Apartment,1.0,2.0,2.0,6.0,1209,Windsor Road,78703
1241,95.0,2016-06-13,30.3095281364,-97.7317807386,House,1.0,1.0,2.0,3.0,4400,Avenue B,78751
1242,1200.0,2015-10-25,30.3086130235,-97.7322677625,House,2.5,3.0,4.0,8.0,4310,Avenue B,78751
1243,1150.0,2015-10-25,30.3022197109,-97.7287045999,Apartment,1.0,2.0,2.0,4.0,4009,Avenue H,78751
1244,250.0,2015-10-25,30.3100492101,-97.7281115249,House,1.0,1.0,2.0,5.0,4517,Avenue D,78751
1245,100.0,2016-03-27,30.2370708339,-97.7769724632,Apartment,1.0,1.0,1.0,2.0,1600,Valleyridge Drive,78704
1246,250.0,2016-03-27,30.3060881521,-97.7343934841,House,1.0,1.0,2.0,4.0,65,Avenue A - Avenue B Alley,78751
1247,3600.0,2016-08-15,30.3028368839,-97.7256715656,House,3.0,4.0,6.0,11.0,4203,Barrow Avenue,78751
1248,5800.0,2015-10-25,30.2363884779,-97.7873697382,House,2.0,3.0,3.0,6.0,3808,Keats Drive,78704
1249,105.0,2016-04-22,30.3087775006,-97.7297470695,House,1.0,2.0,3.0,3.0,4410,Avenue D,78751
1250,132.0,2016-03-27,30.3119880002,-97.7251361901,House,1.0,2.0,2.0,4.0,108,East 48th Street,78751
1251,450.0,2015-10-25,30.3004757353,-97.7302525524,House,3.0,4.0,4.0,7.0,309,East 39th Street,78751
1252,200.0,2015-10-25,30.2491599412,-97.7655383497,Apartment,1.0,1.0,2.0,4.0,1207,West Mary Street,78704
1253,165.0,2015-10-25,30.3054527982,-97.7361215222,Apartment,1.0,0.0,2.0,3.0,4001,Guadalupe Street,78751
1254,250.0,2016-08-15,30.3044087145,-97.7357494346,House,2.0,1.0,1.0,2.0,3900,Avenue B,78751
1255,500.0,2015-10-25,30.3069867501,-97.7285935832,House,1.5,2.0,3.0,6.0,4312,Avenue F,78751
1256,230.0,2015-10-28,30.2437859512,-97.7736776068,House,2.5,3.0,4.0,8.0,2411,Kinney Road,78704
1257,600.0,2015-10-25,30.3055336307,-97.7175917325,House,,1.0,,5.0,4527,Depew Avenue,78751
1259,185.0,2015-10-25,30.3025062637,-97.7361307492,Apartment,1.0,1.0,1.0,4.0,3804,Avenue B,78751
1261,430.0,2015-10-25,30.3077923178,-97.7178921297,House,1.5,1.0,1.0,2.0,4700,Red River Street,78751
1262,175.0,2015-10-25,30.2349544895,-97.7768970419,House,1.0,1.0,1.0,3.0,3603,Southridge Drive,78704
1263,250.0,2016-03-27,30.3060840217,-97.7339899471,Apartment,1.0,1.0,1.0,2.0,4104,Avenue B,78751
1264,550.0,2015-10-25,30.3009856504,-97.7335366591,Apartment,1.0,1.0,1.0,2.0,3802,Speedway,78751
1265,1700.0,2015-10-25,30.3115272042,-97.7229817922,Apartment,1.5,1.0,1.0,3.0,4800,Avenue H,78751
1266,190.0,2016-03-27,30.2340372625,-97.7912612902,Apartment,2.0,2.0,2.0,5.0,2300,West Ben White Boulevard,78704
1267,1200.0,2015-11-01,30.2316832126,-97.7814691583,House,1.0,2.0,2.0,5.0,1604,Grayford Drive,78704
1268,350.0,2015-10-25,30.244082162,-97.7758289525,House,2.5,3.0,3.0,6.0,2508,Southland Drive,78704
1269,90.0,2015-10-25,30.2397414377,-97.7330351887,Apartment,1.0,2.0,3.0,4.0,1707,Taylor Gaines Street,78741
1271,200.0,2015-10-25,30.2457530589,-97.76073574,House,1.0,1.0,1.0,2.0,2014,South 3rd Street,78704
1272,200.0,2015-10-25,30.2483418632,-97.7343526291,Apartment,1.5,2.0,2.0,6.0,1300,East Riverside Drive,78741
1273,875.0,2015-10-25,30.282063925,-97.7179507844,House,1.0,2.0,2.0,4.0,2207,East 21st Street,78722
1274,299.0,2015-10-25,30.2452209889,-97.7535102106,Apartment,1.0,1.0,2.0,4.0,1907,Newton Street,78704
1275,575.0,2015-11-01,30.2477818851,-97.7628662198,House,2.0,2.0,2.0,5.0,1002,West Johanna Street,78704
1276,199.0,2016-04-20,30.2565709525,-97.7516281335,Apartment,1.0,1.0,1.0,3.0,614,South 1st Street,78704
1277,300.0,2015-10-25,30.2402803484,-97.720179995,Apartment,1.0,1.0,1.0,4.0,1300,South Pleasant Valley Road,78741
1279,375.0,2015-10-28,30.2426413137,-97.7250967538,House,1.5,2.0,2.0,6.0,2223,Waterloo City Lane,78741
1280,2500.0,2015-10-25,30.2458796112,-97.7512204781,House,1.0,1.0,1.0,2.0,1808,South Congress Avenue,78704
1281,600.0,2016-08-15,30.2488145639,-97.7573513135,Apartment,1.0,1.0,2.0,2.0,703,West Milton Street,78704
1282,189.0,2016-01-25,30.2494313181,-97.7546518131,House,2.0,2.0,2.0,4.0,1503,South 1st Street,78704
1283,149.0,2016-03-27,30.2522972005,-97.749358515,Apartment,1.0,1.0,1.0,4.0,1201,Nellie Street,78704
1284,100.0,2016-03-27,30.2870842001,-97.7090345547,Apartment,1.0,1.0,1.0,4.0,3507,Grayson Lane,78722
1285,95.0,2015-10-25,30.2547823625,-97.7591275206,House,1.0,1.0,2.0,4.0,1111,South 6th Street,78704
1286,75.0,2016-08-15,30.2465806788,-97.7628013494,House,1.0,1.0,2.0,2.0,2007,South 5th Street,78704
1287,175.0,2015-10-25,30.2410727179,-97.7240432835,Apartment,1.0,1.0,1.0,3.0,2214,Elmont Drive,78741
1289,200.0,2016-03-27,30.2319358848,-97.7316894749,Apartment,1.0,1.0,1.0,3.0,2101,Burton Drive,78741
1290,2575.0,2015-10-28,30.2543145685,-97.7557797937,House,1.0,2.0,2.0,4.0,809,Columbus Street,78704
1291,275.0,2016-04-22,30.2798229256,-97.7404448198,Apartment,1.0,1.0,1.0,1.0,1710,Colorado Street,78701
1292,79.0,2015-10-25,30.2634015309,-97.7374818856,House,1.0,1.0,1.0,2.0,601,East 3rd Street,78701
1293,175.0,2015-10-19,30.2365060765,-97.7364622088,House,1.0,2.0,3.0,6.0,1703,Antler Drive,78741
1294,1211.0,2015-12-08,30.2469523843,-97.7344153652,House,2.5,4.0,5.0,10.0,1003,North Interstate 35 Frontage Road,78741
1295,286.0,2016-04-25,30.2683331281,-97.7429479782,Apartment,1.0,2.0,4.0,6.0,600,Congress Avenue,78701
1296,240.0,2016-04-18,30.2648868872,-97.7380915953,Apartment,1.0,1.0,1.0,3.0,500,East 4th Street,78701
1297,200.0,2016-03-27,30.2392841603,-97.7346446676,Apartment,1.0,2.0,2.0,4.0,1702,Woodland Avenue,78741
1298,125.0,2016-03-27,30.2404765438,-97.7347143597,House,1.5,1.0,1.0,2.0,1609,Sylvan Drive,78741
1300,150.0,2015-10-25,30.2762970878,-97.6783365292,House,1.0,2.0,2.0,6.0,5517,Jackie Robinson Street,78721
1302,499.0,2015-10-13,30.3971935861,-97.9302451518,House,2.5,3.0,9.0,14.0,3611,Ranch Road 620 North,78734
1303,149.0,2016-04-08,30.1591304661,-97.7782460431,House,1.5,2.0,2.0,4.0,9412,Rowlands Sayle Road,78744
1304,750.0,2016-08-17,30.4049613433,-97.9281917586,House,3.5,3.0,4.0,8.0,4402,Hudson Bend Road,78734
1305,37.0,2016-04-04,30.2317792726,-97.7215398475,Apartment,1.0,1.0,1.0,1.0,2100,Wickersham Lane,78741
1306,928.0,2015-10-25,30.2640489841,-97.7334169559,House,1.0,1.0,1.0,2.0,901,East 5th Street,78702
1307,325.0,2016-04-04,30.3956832003,-97.7655862802,House,2.5,4.0,7.0,10.0,9225,Simmons Road,78759
1308,100.0,2016-08-17,30.1744997835,-97.6933397839,House,1.0,1.0,1.0,2.0,5517,Gooding Drive,78744
1309,90.0,2016-04-04,30.4604050722,-97.6844738429,House,1.5,1.0,2.0,4.0,3609,Mocha Trail,78728
1310,1585.0,2015-10-28,30.2899109412,-97.7632330022,House,1.0,1.0,1.0,2.0,2007,Griswold Lane,78703
1311,109.0,2016-04-04,30.2734940322,-97.6880676743,House,2.0,3.0,3.0,6.0,1105,Mansell Avenue,78721
1312,69.0,2016-03-27,30.280312642,-97.711989568,House,1.0,2.0,3.0,6.0,1803,Ulit Avenue,78702
1313,1850.0,2016-04-08,30.3932942665,-97.9338968092,House,4.5,5.0,7.0,14.0,3213,Ranch Road 620 North,78734
1314,45.0,2015-10-21,30.1318635914,-97.8256701993,House,1.0,1.0,1.0,3.0,12503,Twin Creeks Road,78652
1315,115.0,2016-08-17,30.4120386822,-97.7131662461,House,1.0,2.0,2.0,4.0,3103,Canter Lane,78759
1316,180.0,2016-04-08,30.2310493772,-97.8344905745,Apartment,1.0,0.0,2.0,4.0,4600,Monterey Oaks Boulevard,78749
1317,195.0,2016-08-17,30.3384396886,-97.7328670062,House,2.0,3.0,3.0,8.0,1708,Karen Avenue,78757
1318,2170.0,2016-08-17,30.2873940781,-97.8193117327,House,4.0,5.0,5.0,10.0,107,Wood Trail,78746
1319,45.0,2015-10-28,30.23173788,-97.8329951035,Apartment,1.0,1.0,1.0,2.0,4600,Monterey Oaks Boulevard,78749
1320,5000.0,2015-10-28,30.2780116941,-97.7980330587,House,3.5,3.0,7.0,12.0,3312,Bee Cave Road,78746
1321,65.0,2016-04-08,30.2253410972,-97.6940185331,House,1.0,1.0,2.0,4.0,1497,Frontier Valley Drive,78741
1322,45.0,2016-04-08,30.2251938761,-97.7866341602,House,1.0,1.0,1.0,2.0,4509,Clawson Road,78745
1324,60.0,2016-08-17,30.2003784098,-97.7714033721,Apartment,1.0,1.0,1.0,2.0,401,Little Texas Lane,78745
1325,100.0,2016-05-05,30.2393851415,-97.737037723,House,2.5,1.0,1.0,2.0,1825,North Interstate 35 Frontage Road,78741
1326,270.0,2015-11-01,30.2029280154,-97.852436901,House,1.0,1.0,1.0,2.0,4501,Corran Ferry Loop,78749
1327,45.0,2016-04-04,30.1986399895,-97.8193618856,House,1.0,1.0,1.0,2.0,7703,Seminary Ridge Drive,78745
1329,113.0,2015-10-19,30.4587895027,-97.8002102879,House,2.0,3.0,3.0,7.0,2307,Lake Creek Parkway,78750
1330,30.0,2016-08-17,30.3754386537,-97.7338280927,Townhouse,1.5,1.0,1.0,2.0,8920,Shoal Creek Boulevard,78757
1332,270.0,2015-10-28,30.4508792056,-97.6875158831,House,1.0,1.0,1.0,2.0,3112,Wavecrest Boulevard,78728
1333,35.0,2016-04-08,30.4387820853,-97.7436710577,House,1.5,1.0,1.0,2.0,5942,Kevin Kelly Place,78727
1334,700.0,2015-10-25,30.3024380911,-97.6878886306,House,1.0,0.0,1.0,2.0,5202,Brookdale Lane,78723
1335,58.0,2016-08-17,30.4340022221,-97.6971517354,Apartment,1.0,1.0,1.0,2.0,3201,Century Park Boulevard,78727
1336,325.0,2015-10-28,30.3832370848,-97.746237336,House,2.5,3.0,3.0,6.0,4009,Dominion Cove,78759
1338,245.0,2015-10-13,30.1704237082,-97.86999744,House,1.0,1.0,1.0,2.0,4204,Paseo Drive,78739
1339,65.0,2015-10-13,30.2513313512,-97.9287264963,House,1.0,1.0,1.0,2.0,7833,Aria Loop,78736
1341,100.0,2016-04-08,30.3111615309,-97.7459680969,House,1.0,0.0,2.0,4.0,4012,Rosedale Avenue,78756
1342,75.0,2016-08-17,30.4772941557,-97.7749758141,Apartment,1.0,1.0,2.0,3.0,13730,Highway Rr 620 North,78729
1343,49.0,2016-08-17,30.3592963326,-97.7117379477,House,1.5,1.0,1.0,2.0,8600,Parkfield Drive,78758
1345,3000.0,2015-10-25,30.2744747974,-97.7643305224,Apartment,1.0,1.0,1.0,2.0,1614,West 5th Street,78703
1347,125.0,2016-04-18,30.2757778962,-97.7641083949,Apartment,1.0,1.0,2.0,4.0,1646,West 6th Street,78703
1348,550.0,2016-03-27,30.2788721364,-97.7632174196,House,2.0,3.0,3.0,6.0,1632,Campbell Street,78703
1349,2154.0,2016-08-21,30.2731069563,-97.7534411065,House,5.0,8.0,11.0,16.0,700,North Lamar Boulevard,78703
1351,182.0,2016-04-22,30.2918783287,-97.743854379,Apartment,0.0,1.0,1.0,1.0,2707,Rio Grande Street,78705
1352,85.0,2016-06-13,30.2955696723,-97.7394519862,Apartment,1.0,1.0,3.0,4.0,3107,East Drive,78705
1353,95.0,2016-02-12,30.2904440201,-97.7476993102,Apartment,1.0,0.0,1.0,3.0,2510,San Gabriel Street,78705
1354,195.0,2015-10-25,30.2942775637,-97.7413708906,Apartment,1.0,1.0,1.0,1.0,2810,Hemphill Park,78705
1355,1999.0,2015-10-25,30.3012311209,-97.7367356677,Apartment,1.0,1.0,2.0,3.0,314,West 37th Street,78705
1356,500.0,2016-04-22,30.2546021359,-97.7714995519,Apartment,1.0,1.0,1.0,1.0,1906,Anita Drive,78704
1357,100.0,2015-10-28,30.2912617215,-97.7454167902,House,1.0,1.0,1.0,3.0,2604,Salado Street,78705
1358,200.0,2016-03-27,30.2969382726,-97.7359201353,House,1.0,1.0,2.0,4.0,3206,Speedway,78705
1359,99.0,2015-10-31,30.2894539933,-97.7433673887,Apartment,1.0,1.0,2.0,3.0,2500,Nueces Street,78705
1360,200.0,2015-10-25,30.2574140982,-97.7633156355,House,1.0,2.0,2.0,5.0,1504,Treadwell Street,78704
1361,3600.0,2015-10-28,30.2555718693,-97.7699985719,House,1.0,2.0,3.0,5.0,1815,Ashby Avenue,78704
1362,96.0,2015-10-25,30.2579203197,-97.7612476028,House,2.0,1.0,1.0,2.0,801,Josephine Street,78704
1363,287.0,2015-10-25,30.2616517968,-97.7678570984,House,2.5,3.0,3.0,6.0,805,Robert E Lee Road,78704
1364,185.0,2015-10-25,30.2494334107,-97.7677885961,House,1.0,2.0,2.0,5.0,2000,South Lamar Boulevard,78704
1365,349.0,2016-01-25,30.2496010583,-97.7704776389,House,3.0,5.0,5.0,10.0,1600,Valeria Street,78704
1366,129.0,2016-04-18,30.2916135489,-97.7443790022,Apartment,1.0,1.0,2.0,4.0,2614,Rio Grande Street,78705
1367,3465.0,2015-10-25,30.2541177386,-97.7762562276,House,2.0,3.0,6.0,10.0,1900,Paramount Avenue,78704
1368,1896.0,2016-08-21,30.2615661246,-97.7645513419,House,4.0,5.0,6.0,11.0,1710,Linscomb Avenue,78704
1369,500.0,2015-10-28,30.256644332,-97.7657842501,House,1.0,1.0,1.0,2.0,1108,Kinney Avenue,78704
1370,450.0,2015-10-28,30.2539539017,-97.7651956084,Apartment,1.0,1.0,1.0,3.0,1334,Lamar Square Drive,78704
1372,450.0,2016-01-12,30.259037664,-97.7617674123,House,1.5,2.0,3.0,5.0,706,Jessie Street,78704
1373,150.0,2016-03-27,30.2571352223,-97.773353949,Apartment,1.0,1.0,1.0,4.0,2108,Ashby Avenue,78704
1374,4000.0,2016-03-27,30.2587468578,-97.769078716,House,2.0,3.0,6.0,6.0,1104,Folts Avenue,78704
1375,275.0,2016-04-20,30.2608700931,-97.764829788,Apartment,1.0,0.0,1.0,2.0,701,Garner Avenue,78704
1376,375.0,2015-10-25,30.2993833004,-97.7428368456,Apartment,1.0,1.0,1.0,2.0,3102,King Street,78705
1377,339.0,2016-04-18,30.2561790191,-97.7723010073,House,2.0,2.0,2.0,6.0,2013,Ashby Avenue,78704
1378,350.0,2015-11-01,30.2799675957,-97.7619424651,House,2.0,3.0,3.0,6.0,1701,West 10th Street,78703
1380,121.0,2015-10-28,30.2723945601,-97.7554715918,Apartment,1.0,1.0,1.0,4.0,1106,West 6th Street,78703
1381,1000.0,2015-10-25,30.2793034827,-97.7613438984,House,1.0,1.0,2.0,4.0,1616,West 9th 1/2 Street,78703
1382,150.0,2015-10-25,30.2742902588,-97.7550820565,Apartment,1.0,1.0,1.0,2.0,1111,West 9th Street,78703
1383,245.0,2016-03-27,30.2965673321,-97.7329040225,Apartment,1.0,1.0,2.0,3.0,3304,Tom Green Street,78705
1384,4000.0,2015-10-28,30.2572477501,-97.7655176564,House,2.0,3.0,3.0,6.0,1604,Dexter Street,78704
1385,110.0,2015-10-25,30.2775221553,-97.7660033164,Apartment,1.0,0.0,1.0,2.0,606,Patterson Avenue,78703
1386,110.0,2015-11-01,30.2755653349,-97.7574462267,Apartment,1.0,0.0,1.0,2.0,809,Winflo Drive,78703
1387,139.0,2016-05-04,30.268776909,-97.7556726441,Apartment,1.0,1.0,1.0,3.0,218,North Lamar Boulevard,78703
1388,69.0,2016-03-27,30.275914059,-97.7525864309,Apartment,1.0,1.0,1.0,3.0,1009,Baylor Street,78703
1392,400.0,2015-11-01,30.2788598034,-97.7597348907,House,1.0,2.0,3.0,6.0,1001,West Lynn Street,78703
1394,3091.0,2015-10-25,30.2769141809,-97.7529163758,Townhouse,2.0,2.0,2.0,4.0,1104,Baylor Street,78703
1395,200.0,2016-03-27,30.2774868289,-97.7621588487,Apartment,1.0,1.0,1.0,4.0,1613,West 9th Street,78703
1396,299.0,2016-08-21,30.2737894136,-97.7542420196,Apartment,1.0,1.0,1.0,2.0,704,Baylor Street,78703
1397,200.0,2015-10-25,30.2765483478,-97.7587863849,House,1.5,2.0,2.0,4.0,1409,West 9th Street,78703
1398,149.0,2016-03-27,30.2776382665,-97.7574800119,Apartment,1.0,1.0,1.0,4.0,1399,West 10th Street,78703
1399,300.0,2016-03-27,30.2716439353,-97.7543175519,Apartment,1.0,1.0,1.0,4.0,1001,West 6th Street,78703
1400,160.0,2015-10-25,30.2756376617,-97.7535618366,House,1.0,2.0,4.0,5.0,1106,West 10th Street,78703
1401,100.0,2016-08-20,30.1831525446,-97.8140817763,House,1.0,1.0,1.0,2.0,8712,Dittmar Oaks Drive,78748
1402,10000.0,2016-08-20,30.1814298326,-97.8150414739,House,1.0,1.0,1.0,2.0,1605,Cattle Trail,78748
1403,600.0,2015-10-28,30.1866011441,-97.8123126538,House,1.5,1.0,2.0,4.0,8417,Steamline Circle,78745
1404,45.0,2016-04-20,30.2299567823,-97.834377061,Apartment,1.0,1.0,1.0,4.0,4200,Monterey Oaks Boulevard,78749
1405,140.0,2015-08-24,30.3091247126,-97.8324782701,Apartment,1.0,1.0,3.0,4.0,9,Cousteau Lane,78746
1406,450.0,2016-08-17,30.2677572142,-97.8002222915,House,3.0,4.0,4.0,10.0,1314,Wilderness Drive,78746
1407,5000.0,2015-10-21,30.336045026,-97.811398004,House,5.5,5.0,4.0,8.0,3517,Bunny Run,78746
1408,125.0,2015-10-25,30.2309058231,-97.7820373364,Apartment,1.0,1.0,1.0,2.0,4011,Clawson Road,78704
1409,895.0,2015-10-28,30.2772074879,-97.7907065104,House,2.0,3.0,3.0,6.0,501,Ridgewood Road,78746
1410,90.0,2016-08-17,30.2351198119,-97.7382930798,Apartment,1.0,1.0,1.0,4.0,1700,Windoak Drive,78741
1411,79.0,2016-01-25,30.2599608759,-97.7322714029,House,1.0,1.0,1.0,2.0,1200,East Cesar Chavez Street,78702
1412,1400.0,2016-04-08,30.2122039006,-97.7609732439,House,1.0,1.0,1.0,2.0,501,Colonial Park Boulevard,78745
1413,105.0,2015-10-25,30.3322733947,-97.73670455,House,1.0,1.0,1.0,2.0,1706,Ullrich Avenue,78756
1414,60.0,2016-08-17,30.1989434145,-97.7277739494,House,2.5,1.0,2.0,4.0,5803,Viewpoint Drive,78744
1415,89.0,2016-04-18,30.2317952941,-97.7347562489,Apartment,1.0,1.0,1.0,4.0,1936,East Oltorf Street,78741
1416,55.0,2016-08-17,30.4645308121,-97.7755400429,House,1.0,1.0,1.0,2.0,13311,Briar Hollow Drive,78729
1417,98.0,2016-08-17,30.3992667027,-97.8505692307,Apartment,2.0,2.0,2.0,4.0,11200,Ranch Road 2222,78730
1418,425.0,2016-04-04,30.4355875414,-97.7887457836,House,3.0,3.0,4.0,10.0,11508,Champion Drive,78750
1419,225.0,2016-08-17,30.3718238757,-97.7296228011,House,2.0,3.0,3.0,7.0,2703,Thrushwood Drive,78757
1420,2000.0,2015-10-13,30.3997066354,-97.692562742,House,2.5,5.0,11.0,11.0,1504,Garnaas Drive,78758
1421,180.0,2016-08-17,30.3748224816,-97.758962867,Apartment,1.0,3.0,1.0,1.0,4306,Spicewood Springs Road,78759
1422,1200.0,2015-10-13,30.4225162168,-97.9395970972,House,4.0,4.0,10.0,14.0,17221,Rocky Ridge Road,78734
1423,99.0,2016-04-04,30.3817884545,-97.922707322,House,1.0,1.0,2.0,4.0,2816,Geronimo Trail,78734
1424,100.0,2015-10-28,30.3995987073,-97.7230490063,Apartment,1.0,1.0,1.0,2.0,3100,Esperanza Crossing,78758
1425,1500.0,2016-04-08,30.3695898995,-97.7718403885,House,2.5,3.0,3.0,6.0,4701,Downridge Cove,78731
1426,100.0,2016-04-08,30.3950762349,-97.6959563149,House,1.0,1.0,1.0,2.0,11821,Bittern Hollow,78758
1427,51.0,2016-04-04,30.4203310034,-97.7263145821,House,1.0,1.0,1.0,2.0,12201,Arrowwood Drive,78727
1428,30.0,2016-08-17,30.3336885873,-97.7302731976,House,1.0,1.0,1.0,2.0,1310,Romeria Drive,78757
1429,85.0,2016-04-08,30.2961057469,-97.833978683,Apartment,1.0,1.0,1.0,2.0,707,Knollwood Drive,78746
1430,70.0,2015-10-19,30.3892432114,-97.8389105726,Apartment,2.0,2.0,2.0,5.0,10301,Ranch Road 2222,78730
1432,975.0,2016-08-17,30.3531320176,-97.9208721112,House,2.0,5.0,13.0,15.0,101,Underhill Road,78734
1433,449.0,2015-10-28,30.3269185006,-97.8798521832,House,3.5,4.0,5.0,9.0,277,Commons Ford Road,78733
1435,45.0,2016-04-02,30.176762421,-97.8164672597,House,1.0,1.0,1.0,2.0,9317,Sweetgum Drive,78748
1436,25.0,2016-08-17,30.1906598293,-97.7782605153,Apartment,1.0,1.0,1.0,1.0,6710B,Circle South Road,78745
1437,244.0,2015-10-13,30.1706715303,-97.9369450072,House,3.0,4.0,6.0,12.0,13600,Farm to Market Road 1826,78737
1439,82.0,2016-03-30,30.304816911,-97.7387763013,Apartment,1.0,1.0,1.0,2.0,800,West 38th Street,78705
1440,3500.0,2015-10-13,30.3844363776,-97.9570968954,House,3.0,3.0,3.0,6.0,1500,Buffalo Gap Road,78734
1441,90.0,2016-04-08,30.2039519991,-97.7953917476,House,1.0,1.0,1.0,2.0,1215,Milford Way,78745
1442,60.0,2016-04-08,30.3135085878,-97.6975087947,House,1.0,1.0,1.0,2.0,1417,Northridge Drive,78723
1443,750.0,2015-10-25,30.2427549301,-97.7271941731,Apartment,1.0,1.0,1.0,2.0,1333,Arena Drive,78741
1444,75.0,2016-04-04,30.4321023238,-97.7686680312,House,1.0,1.0,1.0,2.0,12218,Dundee Drive,78759
1445,69.0,2015-10-25,30.2364205798,-97.7801277465,Apartment,1.0,0.0,1.0,2.0,1801,Romford Drive,78704
1446,90.0,2016-04-04,30.4037255288,-97.7410845874,Apartment,1.0,1.0,1.0,3.0,4600,Seton Center Parkway,78759
1448,89.0,2015-10-28,30.2612148037,-97.7073755636,House,1.0,1.0,1.0,2.0,2911,Prado Street,78702
1449,218.0,2015-10-28,30.2071053839,-97.7859496781,House,2.0,4.0,4.0,8.0,5901,Cougar Drive,78745
1450,75.0,2016-04-04,30.4212810078,-97.9433293301,House,1.0,1.0,1.0,4.0,1900A,Westridge Drive,78704
1451,140.0,2015-10-25,30.3067001898,-97.7298316043,Apartment,1.0,0.0,2.0,3.0,4300,Speedway,78751
1452,100.0,2016-08-17,30.3383053666,-97.7191054131,House,1.0,1.0,1.0,2.0,7020,Easy Wind Drive,78752
1453,70.0,2015-10-25,30.3385525913,-97.7442786032,House,1.0,1.0,2.0,3.0,6100,Bull Creek Road,78757
1454,69.0,2016-08-17,30.2659501306,-97.6989507788,Apartment,1.0,0.0,1.0,2.0,3400,Thompson Street,78702
1455,875.0,2015-11-09,30.3059564493,-97.8051206508,House,1.0,1.0,1.0,2.0,906,Terrace Mountain Drive,78746
1456,33.0,2016-04-04,30.1809392409,-97.8441568691,Apartment,1.0,1.0,1.0,1.0,3228,West Slaughter Lane,78748
1457,50.0,2015-10-21,30.183183409,-97.8909866402,House,1.0,1.0,1.0,2.0,5900,Savin Hill Court,78739
1458,65.0,2016-08-17,30.4096284962,-97.7367334979,House,1.0,1.0,1.0,2.0,11605,Santa Cruz Drive,78759
1459,390.0,2015-09-14,30.4643024877,-97.7847044028,House,1.0,1.0,1.0,2.0,13320,Hymeadow Circle,78729
1460,265.0,2015-11-09,30.4392916452,-97.7515223122,House,2.0,3.0,5.0,11.0,6404,Evangeline Trail,78727
1461,125.0,2016-08-17,30.3841737982,-97.9127004343,House,1.5,3.0,4.0,7.0,14008,Echo Lane,78732
1462,195.0,2016-04-04,30.4519166477,-97.7820640786,House,2.0,2.0,2.0,6.0,12506,Red Sparrow Street,78729
1463,39.0,2016-04-02,30.4197699043,-97.8412930864,Apartment,,1.0,1.0,2.0,11400,Concordia University Drive,78726
1464,67.0,2015-10-13,30.4632523063,-97.7858377195,House,1.0,1.0,1.0,2.0,13500,Hymeadow Circle,78729
1465,65.0,2016-08-17,30.2891518429,-97.7717901816,Apartment,2.0,2.0,2.0,5.0,1403,Norwalk Lane,78703
1466,125.0,2015-10-13,30.4536773721,-97.814868348,House,2.0,1.0,2.0,2.0,11808,Buggy Whip Trail,78750
1467,250.0,2016-04-08,30.3697483155,-97.9122068649,House,1.0,1.0,1.0,2.0,14716,Flat Top Ranch Road,78732
1468,99.0,2016-04-04,30.3003819383,-97.7788578931,House,1.0,1.0,1.0,4.0,2109,Rockmoor Avenue,78703
1469,1100.0,2015-10-19,30.459730843,-97.8009362251,Apartment,1.0,2.0,1.0,4.0,10600,Double Tree Cove,78750
1470,84.0,2016-08-17,30.3931694615,-97.705614271,Apartment,2.0,2.0,3.0,7.0,11438,Ptarmigan Drive,78758
1471,89.0,2016-08-17,30.3869565936,-97.7483899329,Apartment,2.0,2.0,2.0,4.0,9106,Rockcrest Circle,78759
1472,1000.0,2015-10-13,30.375063897,-97.8002563395,House,3.5,4.0,3.0,9.0,6903,Agave Cove,78750
1473,46.0,2016-08-17,30.4042260601,-97.6978543223,Apartment,1.0,1.0,1.0,4.0,12113,Metric Boulevard,78758
1474,25000.0,2015-10-13,30.3343929385,-97.7999485946,House,4.0,4.0,5.0,8.0,3903,Belmont Park Drive,78746
1475,2750.0,2015-10-25,30.2734541704,-97.7570130879,Apartment,1.0,1.0,1.0,2.0,608,Blanco Street,78703
1477,47.0,2016-08-17,30.197853665,-97.8431626253,Apartment,2.0,1.0,1.0,2.0,8600,Brodie Lane,78745
1479,975.0,2015-09-14,30.1579308613,-97.9431148203,House,1.0,1.0,2.0,3.0,14607,Bear Creek Pass,78737
1481,40.0,2016-04-08,30.3359515018,-97.7372220866,House,1.0,1.0,1.0,2.0,2001,Romeria Drive,78757
1482,550.0,2015-10-13,30.2375718507,-97.9372318812,House,2.0,3.0,3.0,6.0,2,Oak Valley Trail,78736
1486,100.0,2016-08-17,30.3221720209,-97.7397547623,Apartment,1.5,1.0,1.0,3.0,2123,Hancock Drive,78756
1488,950.0,2015-10-21,30.3258142109,-97.6825153435,House,1.0,1.0,1.0,1.0,1900,Rosetti Drive,78752
1489,127.0,2016-08-17,30.1388576781,-97.7985052702,Apartment,1.0,1.0,2.0,3.0,11178,South Interstate 35 Frontage Road,78748
1490,94.0,2016-04-08,30.1755258788,-97.6935355898,House,2.5,4.0,4.0,7.0,5408,Gooding Drive,78744
1491,129.0,2016-04-08,30.2822259391,-97.7744139932,House,1.0,2.0,2.0,4.0,702,Wayside Drive,78703
